timestamps,TP9,AF7,AF8,TP10,Right AUX
1711108257.288,-831.543,-933.594,-1000.000,-886.230,0.000
1711108257.292,530.762,828.613,-743.164,668.457,0.000
1711108257.296,-848.145,-508.789,630.859,-720.215,0.000
1711108257.299,-1000.000,-1000.000,-825.684,-1000.000,0.000
1711108257.303,-219.727,-174.316,162.598,-202.148,0.000
1711108257.307,-923.828,995.605,-1000.000,-954.590,0.000
1711108257.311,791.504,-962.402,-953.125,898.926,0.000
1711108257.315,-564.453,-82.520,326.660,-403.809,0.000
1711108257.319,-1000.000,-1000.000,-782.227,-1000.000,0.000
1711108257.323,-187.012,-246.582,173.340,-176.758,0.000
1711108257.327,-982.422,975.098,-1000.000,-997.559,0.000
1711108257.331,983.887,-937.500,-1000.000,-970.703,0.000
1711108257.335,-239.746,31.250,50.293,-115.234,0.000
1711108257.338,-1000.000,-1000.000,-777.832,-1000.000,0.000
1711108257.342,-244.141,-465.332,335.449,-302.734,0.000
1711108257.346,972.656,861.328,-948.730,944.336,0.000
1711108257.350,-945.801,-880.859,-1000.000,-920.898,0.000
1711108257.354,-35.156,207.520,-114.258,61.035,0.000
1711108257.358,-1000.000,-1000.000,-822.754,-1000.000,0.000
1711108257.362,-408.203,-674.316,512.207,-471.191,0.000
1711108257.366,894.043,745.117,-854.004,864.258,0.000
1711108257.370,-896.484,-840.820,-1000.000,-879.883,0.000
1711108257.374,127.441,168.457,-217.285,200.684,0.000
1711108257.378,-1000.000,-1000.000,-913.086,-1000.000,0.000
1711108257.381,-576.660,-909.668,759.766,-720.215,0.000
1711108257.385,804.688,406.250,-601.562,668.945,0.000
1711108257.389,-859.863,-791.016,-1000.000,-831.055,0.000
1711108257.393,182.129,144.531,-189.941,163.086,0.000
1711108257.397,-1000.000,-1000.000,-976.074,-1000.000,0.000
1711108257.401,-845.215,-1000.000,967.773,-957.520,0.000
1711108257.405,505.371,120.605,-272.461,332.520,0.000
1711108257.409,-803.711,-770.996,-1000.000,-781.738,0.000
1711108257.413,145.508,264.648,-217.773,140.137,0.000
1711108257.417,-1000.000,-985.352,982.422,-1000.000,0.000
1711108257.421,-1000.000,-1000.000,-950.684,-1000.000,0.000
1711108257.424,144.043,-40.039,-42.480,56.641,0.000
1711108257.428,-766.113,-799.805,-1000.000,-773.438,0.000
1711108257.432,234.375,451.660,-383.789,323.730,0.000
1711108257.436,-993.652,-880.859,905.273,-953.613,0.000
1711108257.440,-1000.000,-1000.000,-900.391,-1000.000,0.000
1711108257.444,-55.176,-234.863,129.883,-122.559,0.000
1711108257.448,-796.875,-882.324,-1000.000,-821.777,0.000
1711108257.452,413.574,644.531,-583.984,504.395,0.000
1711108257.456,-907.715,-748.047,788.574,-860.352,0.000
1711108257.460,-1000.000,-1000.000,-857.910,-1000.000,0.000
1711108257.463,-218.262,-207.520,183.105,-225.098,0.000
1711108257.467,-873.535,-943.359,-1000.000,-911.133,0.000
1711108257.471,627.441,863.281,-836.426,750.000,0.000
1711108257.475,-760.742,-458.984,511.230,-619.141,0.000
1711108257.479,-1000.000,-1000.000,-806.641,-1000.000,0.000
1711108257.483,-208.984,-160.645,153.320,-193.359,0.000
1711108257.487,-942.383,973.633,-1000.000,-969.238,0.000
1711108257.491,856.445,-931.152,-1000.000,948.730,0.000
1711108257.495,-468.750,115.723,226.562,-317.383,0.000
1711108257.499,-1000.000,-1000.000,-772.949,-1000.000,0.000
1711108257.503,-182.129,-359.375,214.844,-175.293,0.000
1711108257.506,-991.211,944.824,-1000.000,999.512,0.000
1711108257.510,-986.328,-916.016,-1000.000,-963.867,0.000
1711108257.514,-178.223,69.336,-7.324,-74.707,0.000
1711108257.518,-1000.000,-1000.000,-788.574,-1000.000,0.000
1711108257.522,-270.508,-452.148,392.090,-368.652,0.000
1711108257.526,957.520,876.953,-917.480,911.621,0.000
1711108257.530,-932.129,-884.277,-1000.000,-903.809,0.000
1711108257.534,21.484,194.824,-182.617,116.211,0.000
1711108257.538,-1000.000,-1000.000,-858.887,-1000.000,0.000
1711108257.542,-466.309,-723.145,601.562,-566.895,0.000
1711108257.545,860.840,659.180,-777.832,812.500,0.000
1711108257.549,-879.883,-829.590,-1000.000,-861.328,0.000
1711108257.553,200.684,160.645,-211.426,184.082,0.000
1711108257.557,-1000.000,-1000.000,-935.547,-1000.000,0.000
1711108257.561,-720.215,-974.609,836.914,-828.125,0.000
1711108257.565,668.457,293.945,-495.117,527.832,0.000
1711108257.569,-832.031,-779.785,-1000.000,-807.617,0.000
1711108257.573,164.062,154.297,-182.129,150.879,0.000
1711108257.577,-1000.000,-1000.000,-989.258,-1000.000,0.000
1711108257.581,-947.754,-1000.000,-995.117,-1000.000,0.000
1711108257.585,347.168,71.289,-180.176,201.660,0.000
1711108257.588,-783.691,-771.973,-1000.000,-770.996,0.000
1711108257.592,140.137,309.082,-270.020,195.801,0.000
1711108257.596,-1000.000,-954.590,958.984,-1000.000,0.000
1711108257.600,-1000.000,-1000.000,-933.105,-1000.000,0.000
1711108257.604,62.012,-155.273,17.090,-7.324,0.000
1711108257.608,-772.949,-827.148,-1000.000,-785.645,0.000
1711108257.612,287.598,493.164,-457.520,371.582,0.000
1711108257.616,-970.703,-873.047,867.676,-930.664,0.000
1711108257.620,-1000.000,-1000.000,-882.812,-1000.000,0.000
1711108257.624,-108.887,-208.496,171.875,-166.504,0.000
1711108257.628,-812.500,-959.961,-1000.000,-840.332,0.000
1711108257.631,457.031,913.086,-660.645,549.805,0.000
1711108257.635,-888.184,-375.000,723.633,-832.031,0.000
1711108257.639,-1000.000,-1000.000,-843.262,-1000.000,0.000
1711108257.643,-234.863,-191.895,172.363,-217.285,0.000
1711108257.647,-893.066,-963.867,-1000.000,-927.734,0.000
1711108257.651,684.082,949.707,-901.367,809.570,0.000
1711108257.655,-704.590,-304.199,417.480,-541.016,0.000
1711108257.659,-1000.000,-1000.000,-792.480,-1000.000,0.000
1711108257.663,-199.219,-234.375,144.531,-181.641,0.000
1711108257.667,-961.914,978.516,-1000.000,-992.188,0.000
1711108257.671,921.387,-953.125,-1000.000,-985.840,0.000
1711108257.674,-368.652,-67.383,112.793,-180.176,0.000
1711108257.678,-1000.000,-1000.000,-771.484,-1000.000,0.000
1711108257.682,-174.316,-384.277,274.902,-265.137,0.000
1711108257.686,997.070,907.715,-975.098,961.426,0.000
1711108257.690,-964.355,-903.809,-1000.000,-934.082,0.000
1711108257.694,-74.707,87.402,-85.449,10.742,0.000
1711108257.698,-1000.000,-1000.000,-809.082,-1000.000,0.000
1711108257.702,-369.629,-533.203,458.984,-444.824,0.000
1711108257.706,912.109,829.590,-884.766,873.535,0.000
1711108257.710,-905.273,-861.328,-1000.000,-884.766,0.000
1711108257.713,104.004,165.039,-211.914,184.570,0.000
1711108257.717,-1000.000,-1000.000,-887.207,-1000.000,0.000
1711108257.721,-556.641,-1000.000,678.711,-667.969,0.000
1711108257.725,816.895,239.258,-698.730,720.703,0.000
1711108257.729,-863.770,-779.297,-1000.000,-842.773,0.000
1711108257.733,186.035,153.809,-199.707,173.340,0.000
1711108257.737,-1000.000,-1000.000,-959.473,-1000.000,0.000
1711108257.741,-809.570,-1000.000,915.039,-887.695,0.000
1711108257.745,552.246,207.520,-369.141,440.430,0.000
1711108257.749,-812.988,-770.508,-1000.000,-795.410,0.000
1711108257.753,154.297,200.684,-193.848,145.508,0.000
1711108257.756,-1000.000,-1000.000,991.699,-1000.000,0.000
1711108257.760,-1000.000,-1000.000,-950.684,-1000.000,0.000
1711108257.764,284.668,8.301,-134.277,174.805,0.000
1711108257.768,-880.859,-898.438,-1000.000,-870.605,0.000
1711108257.772,-35.156,249.512,-151.855,54.199,0.000
1711108257.776,-1000.000,-876.953,913.086,-975.586,0.000
1711108257.780,-1000.000,-1000.000,-916.992,-1000.000,0.000
1711108257.784,13.672,-206.543,79.102,-62.988,0.000
1711108257.788,-778.320,-865.723,-1000.000,-797.852,0.000
1711108257.792,334.473,611.328,-514.648,430.176,0.000
1711108257.795,-948.730,-775.391,839.844,-896.973,0.000
1711108257.799,-1000.000,-1000.000,-871.094,-1000.000,0.000
1711108257.803,-151.855,-206.055,182.617,-236.328,0.000
1711108257.807,-831.055,-950.195,-1000.000,-892.090,0.000
1711108257.811,530.762,885.742,-757.324,684.570,0.000
1711108257.815,-848.145,-424.316,613.770,-704.590,0.000
1711108257.819,-1000.000,-1000.000,-822.266,-1000.000,0.000
1711108257.823,-219.238,-185.059,159.180,-201.172,0.000
1711108257.827,-924.805,-981.445,-1000.000,-955.566,0.000
1711108257.831,795.410,991.211,-978.027,902.344,0.000
1711108257.835,-559.082,-220.703,283.203,-397.949,0.000
1711108257.838,-1000.000,-1000.000,-777.832,-1000.000,0.000
1711108257.842,-185.547,-277.832,174.316,-176.270,0.000
1711108257.846,-985.352,956.055,-1000.000,-999.023,0.000
1711108257.850,991.211,-935.059,-1000.000,-969.727,0.000
1711108257.854,-223.633,-7.812,28.320,-105.957,0.000
1711108257.858,-1000.000,-1000.000,-779.785,-1000.000,0.000
1711108257.862,-254.883,-467.773,334.473,-322.266,0.000
1711108257.866,967.285,857.422,-948.242,935.547,0.000
1711108257.870,-942.383,-878.906,-1000.000,-916.992,0.000
1711108257.874,-20.996,181.152,-140.625,69.336,0.000
1711108257.877,-1000.000,-1000.000,-832.520,-1000.000,0.000
1711108257.881,-433.105,-691.895,530.762,-494.141,0.000
1711108257.885,881.348,692.871,-834.961,851.074,0.000
1711108257.889,-891.113,-837.402,-1000.000,-875.488,0.000
1711108257.893,133.789,170.898,-221.191,199.219,0.000
1711108257.897,-1000.000,-1000.000,-918.457,-1000.000,0.000
1711108257.901,-613.281,-902.344,778.320,-720.215,0.000
1711108257.905,767.578,417.480,-579.590,668.945,0.000
1711108257.909,-853.027,-792.969,-1000.000,-831.055,0.000
1711108257.913,180.176,146.484,-188.477,163.086,0.000
1711108257.917,-1000.000,-1000.000,-978.027,-1000.000,0.000
1711108257.920,-845.215,-1000.000,973.633,-957.520,0.000
1711108257.924,505.371,148.438,-258.789,332.520,0.000
1711108257.928,-803.711,-768.066,-1000.000,-781.250,0.000
1711108257.932,145.508,259.277,-225.586,138.672,0.000
1711108257.936,-1000.000,-967.285,980.469,-1000.000,0.000
1711108257.940,-1000.000,-1000.000,-950.684,-1000.000,0.000
1711108257.944,144.043,-179.688,-43.945,39.062,0.000
1711108257.948,-766.113,-828.613,-1000.000,-774.902,0.000
1711108257.952,234.375,471.680,-396.484,333.984,0.000
1711108257.956,-993.164,-894.043,896.484,-949.219,0.000
1711108257.960,-1000.000,-1000.000,-896.484,-1000.000,0.000
1711108257.963,-57.617,-198.730,145.508,-132.324,0.000
1711108257.967,-797.363,-871.094,-1000.000,-825.195,0.000
1711108257.971,420.410,633.301,-605.469,512.695,0.000
1711108257.975,-903.320,-751.465,771.484,-856.934,0.000
1711108257.979,-1000.000,-1000.000,-854.004,-1000.000,0.000
1711108257.983,-228.516,-189.941,182.129,-222.656,0.000
1711108257.987,-882.812,-987.793,-1000.000,-916.992,0.000
1711108257.991,653.809,994.141,-834.473,771.973,0.000
1711108257.995,-735.840,-223.633,514.160,-590.820,0.000
1711108257.999,-1000.000,-1000.000,-806.152,-1000.000,0.000
1711108258.002,-206.055,-201.172,150.879,-189.941,0.000
1711108258.006,-946.289,-1000.000,-1000.000,-974.609,0.000
1711108258.010,870.117,-968.262,-1000.000,965.332,0.000
1711108258.014,-447.754,-99.121,191.895,-284.180,0.000
1711108258.018,-1000.000,-1000.000,-771.973,-1000.000,0.000
1711108258.022,-179.688,-407.227,219.238,-188.965,0.000
1711108258.026,-994.629,881.348,-1000.000,993.164,0.000
1711108258.030,-979.980,-889.648,-1000.000,-957.520,0.000
1711108258.034,-150.879,174.316,-15.625,-54.688,0.000
1711108258.038,-1000.000,-1000.000,-789.551,-1000.000,0.000
1711108258.042,-290.527,-545.898,391.113,-370.605,0.000
1711108258.045,951.172,836.426,-916.992,913.086,0.000
1711108258.049,-929.199,-869.141,-1000.000,-903.809,0.000
1711108258.053,20.020,192.383,-198.242,116.211,0.000
1711108258.057,-1000.000,-1000.000,-863.770,-1000.000,0.000
1711108258.061,-466.309,-762.207,608.398,-566.406,0.000
1711108258.065,860.840,612.305,-773.926,812.988,0.000
1711108258.069,-879.883,-820.312,-1000.000,-860.840,0.000
1711108258.073,200.684,152.832,-210.938,183.105,0.000
1711108258.077,-1000.000,-1000.000,-937.012,-1000.000,0.000
1711108258.081,-720.215,-1000.000,841.797,-836.914,0.000
1711108258.085,668.457,204.102,-487.793,516.602,0.000
1711108258.088,-832.031,-772.949,-1000.000,-805.664,0.000
1711108258.092,163.086,194.336,-180.664,149.902,0.000
1711108258.096,-1000.000,-1000.000,-991.699,-1000.000,0.000
1711108258.100,-957.031,-1000.000,-988.281,-1000.000,0.000
1711108258.104,333.008,84.473,-161.621,194.824,0.000
1711108258.108,-782.227,-771.973,-1000.000,-770.020,0.000
1711108258.112,139.160,306.152,-282.227,213.867,0.000
1711108258.116,-1000.000,-956.055,953.125,-1000.000,0.000
1711108258.120,-1000.000,-1000.000,-929.199,-1000.000,0.000
1711108258.124,54.199,-148.926,30.762,-16.602,0.000
1711108258.128,-773.926,-829.590,-1000.000,-788.574,0.000
1711108258.131,302.734,518.555,-464.844,389.160,0.000
1711108258.135,-963.867,-851.562,864.746,-921.875,0.000
1711108258.139,-1000.000,-1000.000,-881.348,-1000.000,0.000
1711108258.143,-114.258,-220.215,176.270,-170.898,0.000
1711108258.147,-817.383,-923.828,-1000.000,-850.098,0.000
1711108258.151,480.957,796.387,-684.082,583.496,0.000
1711108258.155,-874.023,-554.688,698.730,-797.363,0.000
1711108258.159,-1000.000,-1000.000,-838.379,-1000.000,0.000
1711108258.163,-232.910,-188.477,170.410,-215.820,0.000
1711108258.167,-894.531,-977.539,-1000.000,-927.246,0.000
1711108258.170,688.965,975.098,-910.156,809.570,0.000
1711108258.174,-698.730,-264.160,402.344,-541.504,0.000
1711108258.178,-1000.000,-1000.000,-790.039,-1000.000,0.000
1711108258.182,-198.730,-199.219,149.414,-181.641,0.000
1711108258.186,-961.914,991.699,-1000.000,-992.676,0.000
1711108258.190,920.898,-958.984,-1000.000,-986.328,0.000
1711108258.194,-368.652,-58.594,92.773,-179.688,0.000
1711108258.198,-1000.000,-1000.000,-771.484,-1000.000,0.000
1711108258.202,-174.316,-415.039,274.902,-270.508,0.000
1711108258.206,997.070,886.230,-976.074,958.008,0.000
1711108258.209,-964.355,-892.578,-1000.000,-931.641,0.000
1711108258.213,-74.707,134.766,-89.355,21.484,0.000
1711108258.217,-1000.000,-1000.000,-809.570,-1000.000,0.000
1711108258.221,-368.652,-649.902,458.008,-458.496,0.000
1711108258.225,911.133,726.562,-885.742,867.188,0.000
1711108258.229,-904.297,-845.703,-1000.000,-881.836,0.000
1711108258.233,114.258,185.547,-213.867,189.453,0.000
1711108258.237,-1000.000,-1000.000,-895.996,-1000.000,0.000
1711108258.241,-558.594,-776.855,709.473,-674.316,0.000
1711108258.245,816.895,595.215,-662.598,715.820,0.000
1711108258.249,-863.281,-816.895,-1000.000,-841.309,0.000
1711108258.252,184.570,150.391,-197.754,171.387,0.000
1711108258.256,-1000.000,-1000.000,-960.938,-1000.000,0.000
1711108258.260,-822.266,-1000.000,921.387,-904.785,0.000
1711108258.264,535.156,176.270,-357.910,413.574,0.000
1711108258.268,-809.570,-775.391,-1000.000,-791.992,0.000
1711108258.272,151.855,360.840,-190.430,144.531,0.000
1711108258.276,-1000.000,-937.500,996.094,-1000.000,0.000
1711108258.280,-1000.000,-1000.000,-964.844,-1000.000,0.000
1711108258.284,222.656,-23.926,-89.355,120.605,0.000
1711108258.288,-773.438,-794.922,-1000.000,-767.578,0.000
1711108258.292,167.969,383.789,-348.633,255.859,0.000
1711108258.295,-1000.000,-919.434,924.805,-986.328,0.000
1711108258.299,-1000.000,-1000.000,-913.086,-1000.000,0.000
1711108258.303,6.836,-237.305,71.289,-55.664,0.000
1711108258.307,-780.762,-875.000,-1000.000,-798.340,0.000
1711108258.311,335.938,623.047,-522.949,430.176,0.000
1711108258.315,-949.219,-770.020,833.008,-896.973,0.000
1711108258.319,-1000.000,-1000.000,-869.141,-1000.000,0.000
1711108258.323,-151.855,-212.402,184.570,-236.328,0.000
1711108258.327,-831.543,-931.641,-1000.000,-892.090,0.000
1711108258.331,530.762,823.730,-775.879,684.570,0.000
1711108258.334,-848.145,-515.625,592.285,-704.590,0.000
1711108258.338,-1000.000,-1000.000,-818.359,-1000.000,0.000
1711108258.342,-218.262,-182.617,158.203,-198.730,0.000
1711108258.346,-928.711,-989.746,-1000.000,-960.938,0.000
1711108258.350,809.082,-993.164,-981.445,920.410,0.000
1711108258.354,-541.504,-186.035,275.391,-370.117,0.000
1711108258.358,-1000.000,-1000.000,-777.344,-1000.000,0.000
1711108258.362,-183.105,-239.746,185.059,-175.293,0.000
1711108258.366,-989.746,962.891,-1000.000,-999.512,0.000
1711108258.370,-995.605,-928.711,-1000.000,-966.797,0.000
1711108258.374,-198.242,72.754,37.109,-94.238,0.000
1711108258.377,-1000.000,-1000.000,-779.785,-1000.000,0.000
1711108258.381,-259.766,-440.918,349.121,-331.543,0.000
1711108258.385,964.355,885.742,-938.477,930.664,0.000
1711108258.389,-938.477,-889.160,-1000.000,-914.062,0.000
1711108258.393,-6.836,166.504,-152.832,80.078,0.000
1711108258.397,-1000.000,-1000.000,-837.891,-1000.000,0.000
1711108258.401,-438.965,-702.637,540.527,-509.766,0.000
1711108258.405,877.930,675.293,-828.613,842.773,0.000
1711108258.409,-888.672,-833.984,-1000.000,-872.559,0.000
1711108258.413,153.809,169.922,-219.727,196.777,0.000
1711108258.417,-1000.000,-1000.000,-920.898,-1000.000,0.000
1711108258.420,-637.207,-908.691,787.109,-734.863,0.000
1711108258.424,746.094,405.273,-566.895,650.391,0.000
1711108258.428,-849.121,-789.551,-1000.000,-828.613,0.000
1711108258.432,178.223,158.691,-188.477,162.598,0.000
1711108258.436,-1000.000,-1000.000,-977.051,-1000.000,0.000
1711108258.440,-856.445,-1000.000,972.168,-957.520,0.000
1711108258.444,487.793,78.613,-261.230,332.520,0.000
1711108258.448,-801.758,-772.461,-1000.000,-781.250,0.000
1711108258.452,145.508,285.156,-229.492,138.672,0.000
1711108258.456,-1000.000,-981.445,976.562,-1000.000,0.000
1711108258.459,-1000.000,-1000.000,-946.289,-1000.000,0.000
1711108258.463,144.043,-29.297,-26.855,39.062,0.000
1711108258.467,-766.113,-798.340,-1000.000,-774.902,0.000
1711108258.471,234.375,448.730,-405.762,333.496,0.000
1711108258.475,-993.652,-883.301,893.555,-948.242,0.000
1711108258.479,-1000.000,-1000.000,-895.020,-1000.000,0.000
1711108258.483,-58.105,-214.355,145.996,-143.066,0.000
1711108258.487,-798.340,-891.113,-1000.000,-827.637,0.000
1711108258.491,430.176,693.359,-619.141,520.020,0.000
1711108258.495,-896.973,-683.594,758.789,-854.004,0.000
1711108258.499,-1000.000,-1000.000,-851.074,-1000.000,0.000
1711108258.502,-238.281,-199.707,179.199,-222.168,0.000
1711108258.506,-886.230,-957.520,-1000.000,-916.992,0.000
1711108258.510,656.738,911.621,-854.980,770.996,0.000
1711108258.514,-734.375,-379.883,484.863,-591.797,0.000
1711108258.518,-1000.000,-1000.000,-802.246,-1000.000,0.000
1711108258.522,-204.590,-175.293,148.926,-188.965,0.000
1711108258.526,-950.195,999.023,-1000.000,-977.539,0.000
1711108258.530,882.812,-965.820,-1000.000,971.191,0.000
1711108258.534,-427.246,-80.078,169.434,-269.531,0.000
1711108258.538,-1000.000,-1000.000,-771.484,-1000.000,0.000
1711108258.541,-179.688,-368.164,219.238,-210.938,0.000
1711108258.545,-994.629,919.434,-999.512,986.328,0.000
1711108258.549,-980.469,-913.086,-1000.000,-954.590,0.000
1711108258.553,-146.484,44.434,-48.340,-58.105,0.000
1711108258.557,-1000.000,-1000.000,-795.410,-1000.000,0.000
1711108258.561,-319.824,-564.941,406.738,-379.395,0.000
1711108258.565,938.965,790.527,-912.598,908.203,0.000
1711108258.569,-924.316,-858.398,-1000.000,-902.344,0.000
1711108258.573,18.066,187.012,-198.730,115.234,0.000
1711108258.577,-1000.000,-1000.000,-863.281,-1000.000,0.000
1711108258.581,-470.215,-800.781,605.469,-566.895,0.000
1711108258.584,858.398,563.965,-777.344,812.500,0.000
1711108258.588,-878.906,-813.965,-1000.000,-860.840,0.000
1711108258.592,200.195,155.762,-210.449,182.617,0.000
1711108258.596,-1000.000,-1000.000,-938.965,-1000.000,0.000
1711108258.600,-720.215,-994.629,848.145,-845.215,0.000
1711108258.604,668.457,255.859,-478.516,505.371,0.000
1711108258.608,-832.031,-775.879,-1000.000,-803.711,0.000
1711108258.612,163.086,170.410,-181.152,147.461,0.000
1711108258.616,-1000.000,-1000.000,-991.211,-1000.000,0.000
1711108258.620,-957.520,-1000.000,-990.234,-1000.000,0.000
1711108258.624,332.520,29.297,-164.551,166.016,0.000
1711108258.627,-782.227,-778.809,-1000.000,-767.578,0.000
1711108258.631,138.672,328.613,-294.434,222.168,0.000
1711108258.635,-1000.000,-955.078,947.266,-1000.000,0.000
1711108258.639,-1000.000,-1000.000,-925.781,-1000.000,0.000
1711108258.643,48.340,-109.375,36.621,-25.879,0.000
1711108258.647,-774.414,-827.637,-1000.000,-790.527,0.000
1711108258.651,311.523,541.992,-473.633,398.926,0.000
1711108258.655,-958.008,-820.801,860.352,-915.527,0.000
1711108258.659,-1000.000,-1000.000,-879.883,-1000.000,0.000
1711108258.663,-133.789,-222.168,173.828,-192.871,0.000
1711108258.666,-821.777,-913.574,-1000.000,-859.863,0.000
1711108258.670,486.816,760.742,-702.637,600.586,0.000
1711108258.674,-873.047,-604.980,676.270,-784.180,0.000
1711108258.678,-1000.000,-1000.000,-833.984,-1000.000,0.000
1711108258.682,-230.957,-192.383,166.992,-213.867,0.000
1711108258.686,-899.902,-970.215,-1000.000,-931.152,0.000
1711108258.690,708.008,948.242,-933.594,822.754,0.000
1711108258.694,-673.828,-306.641,363.770,-521.484,0.000
1711108258.698,-1000.000,-1000.000,-786.621,-1000.000,0.000
1711108258.702,-198.242,-243.652,150.879,-181.641,0.000
1711108258.706,-961.426,959.961,-1000.000,-992.188,0.000
1711108258.709,921.387,-933.105,-1000.000,-986.328,0.000
1711108258.713,-368.652,33.203,99.609,-179.688,0.000
1711108258.717,-1000.000,-1000.000,-771.484,-1000.000,0.000
1711108258.721,-174.316,-425.781,280.273,-270.508,0.000
1711108258.725,997.070,891.602,-972.168,957.520,0.000
1711108258.729,-964.355,-893.066,-1000.000,-931.152,0.000
1711108258.733,-74.707,147.949,-97.168,21.484,0.000
1711108258.737,-1000.000,-1000.000,-812.500,-1000.000,0.000
1711108258.741,-368.652,-548.340,474.121,-459.961,0.000
1711108258.745,911.133,830.566,-877.441,865.234,0.000
1711108258.749,-904.297,-866.699,-1000.000,-880.859,0.000
1711108258.752,115.723,187.500,-211.914,198.242,0.000
1711108258.756,-1000.000,-1000.000,-896.484,-1000.000,0.000
1711108258.760,-566.895,-813.477,712.402,-691.895,0.000
1711108258.764,812.012,547.363,-659.180,698.730,0.000
1711108258.768,-861.816,-808.105,-1000.000,-838.379,0.000
1711108258.772,183.594,145.508,-197.266,169.434,0.000
1711108258.776,-1000.000,-1000.000,-961.914,-1000.000,0.000
1711108258.780,-828.125,-1000.000,923.340,-912.598,0.000
1711108258.784,527.832,124.023,-353.027,401.367,0.000
1711108258.788,-808.105,-771.484,-1000.000,-790.527,0.000
1711108258.791,150.879,224.609,-201.172,143.555,0.000
1711108258.795,-1000.000,-1000.000,991.211,-1000.000,0.000
1711108258.799,-1000.000,-1000.000,-961.914,-1000.000,0.000
1711108258.803,210.938,-6.348,-82.520,108.887,0.000
1711108258.807,-772.461,-790.039,-1000.000,-769.043,0.000
1711108258.811,189.941,418.457,-351.562,274.902,0.000
1711108258.815,-1000.000,-898.926,920.898,-979.004,0.000
1711108258.819,-1000.000,-1000.000,-909.180,-1000.000,0.000
1711108258.823,7.324,-213.867,95.215,-56.152,0.000
1711108258.827,-782.715,-858.398,-1000.000,-798.828,0.000
1711108258.831,352.539,571.289,-548.828,431.641,0.000
1711108258.834,-939.941,-821.289,814.453,-896.484,0.000
1711108258.838,-1000.000,-1000.000,-864.746,-1000.000,0.000
1711108258.842,-159.668,-202.148,184.570,-236.328,0.000
1711108258.846,-833.984,-965.820,-1000.000,-892.090,0.000
1711108258.850,531.738,930.664,-771.973,684.570,0.000
1711108258.854,-849.121,-345.215,597.656,-704.590,0.000
1711108258.858,-1000.000,-1000.000,-818.848,-1000.000,0.000
1711108258.862,-218.262,-182.129,156.738,-198.730,0.000
1711108258.866,-928.223,-987.793,-1000.000,-961.426,0.000
1711108258.870,809.082,-986.816,-989.746,921.875,0.000
1711108258.873,-541.504,-164.551,261.230,-368.164,0.000
1711108258.877,-1000.000,-1000.000,-775.879,-1000.000,0.000
1711108258.881,-181.641,-272.461,181.641,-175.293,0.000
1711108258.885,-992.676,956.055,-1000.000,-1000.000,0.000
1711108258.889,-986.816,-928.711,-1000.000,-966.309,0.000
1711108258.893,-180.176,40.039,20.996,-90.820,0.000
1711108258.897,-1000.000,-1000.000,-781.738,-1000.000,0.000
1711108258.901,-266.602,-442.871,354.004,-343.262,0.000
1711108258.905,961.914,881.836,-936.523,925.781,0.000
1711108258.909,-936.523,-888.672,-1000.000,-911.621,0.000
1711108258.913,-0.488,158.691,-163.086,83.008,0.000
1711108258.916,-1000.000,-1000.000,-842.285,-1000.000,0.000
1711108258.920,-444.824,-662.598,549.316,-518.555,0.000
1711108258.924,873.535,720.215,-822.754,837.891,0.000
1711108258.928,-886.719,-835.938,-1000.000,-870.605,0.000
1711108258.932,168.457,150.391,-220.215,193.359,0.000
1711108258.936,-1000.000,-1000.000,-919.434,-1000.000,0.000
1711108258.940,-664.062,-1000.000,779.785,-760.742,0.000
1711108258.944,720.703,129.883,-577.148,616.211,0.000
1711108258.948,-843.750,-774.414,-1000.000,-823.242,0.000
1711108258.952,174.805,149.414,-188.477,162.109,0.000
1711108258.956,-1000.000,-1000.000,-978.027,-1000.000,0.000
1711108258.959,-874.023,-1000.000,973.633,-957.520,0.000
1711108258.963,460.938,83.496,-257.324,333.008,0.000
1711108258.967,-798.828,-775.879,-1000.000,-781.250,0.000
1711108258.971,145.996,378.418,-229.492,138.672,0.000
1711108258.975,-1000.000,-925.293,977.051,-1000.000,0.000
1711108258.979,-1000.000,-1000.000,-946.289,-1000.000,0.000
1711108258.983,144.043,-88.379,-27.832,39.062,0.000
1711108258.987,-766.113,-837.891,-1000.000,-774.414,0.000
1711108258.991,234.375,593.262,-405.273,332.520,0.000
1711108258.995,-993.652,-766.602,894.043,-947.266,0.000
1711108258.998,-1000.000,-1000.000,-895.020,-1000.000,0.000
1711108259.002,-57.617,-218.262,144.043,-151.855,0.000
1711108259.006,-798.340,-892.578,-1000.000,-830.078,0.000
1711108259.010,429.688,688.477,-621.094,526.367,0.000
1711108259.014,-896.973,-693.359,756.836,-851.074,0.000
1711108259.018,-1000.000,-1000.000,-850.586,-1000.000,0.000
1711108259.022,-237.305,-200.684,178.711,-221.191,0.000
1711108259.026,-889.160,-956.543,-1000.000,-919.922,0.000
1711108259.030,668.457,906.250,-858.398,781.250,0.000
1711108259.034,-721.680,-388.672,479.980,-579.102,0.000
1711108259.038,-1000.000,-1000.000,-801.270,-1000.000,0.000
1711108259.041,-203.125,-177.246,147.949,-187.988,0.000
1711108259.045,-952.637,-997.070,-1000.000,-979.004,0.000
1711108259.049,891.113,-972.656,-1000.000,976.562,0.000
1711108259.053,-415.527,-114.746,160.645,-259.277,0.000
1711108259.057,-1000.000,-1000.000,-771.484,-1000.000,0.000
