timestamps,TP9,AF7,AF8,TP10,Right AUX
1711108311.077,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.081,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.084,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.088,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.092,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.096,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.100,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.104,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.108,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.112,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.116,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.120,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.123,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.127,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.131,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.135,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.139,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.143,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.147,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.151,-1000.000,-1000.000,-1000.000,975.586,0.000
1711108311.155,-997.070,-1000.000,-1000.000,923.828,0.000
1711108311.159,-943.359,-1000.000,-1000.000,981.934,0.000
1711108311.163,-1000.000,-1000.000,-1000.000,940.918,0.000
1711108311.166,-152.832,-1000.000,-1000.000,-397.949,0.000
1711108311.170,-946.289,-1000.000,-1000.000,-1000.000,0.000
1711108311.174,938.477,-1000.000,-1000.000,-934.082,0.000
1711108311.178,942.383,-1000.000,-1000.000,-1000.000,0.000
1711108311.182,969.238,-1000.000,-1000.000,-1000.000,0.000
1711108311.186,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.190,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.194,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.198,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.202,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.206,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.209,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.213,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.217,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.221,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.225,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.229,964.355,-1000.000,-1000.000,-925.781,0.000
1711108311.233,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.237,965.820,-1000.000,-1000.000,-577.148,0.000
1711108311.241,957.520,-1000.000,-1000.000,869.629,0.000
1711108311.245,912.598,-1000.000,-1000.000,-985.352,0.000
1711108311.248,-907.715,-1000.000,-1000.000,908.691,0.000
1711108311.252,60.059,-1000.000,-1000.000,980.469,0.000
1711108311.256,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.260,-966.797,-1000.000,-1000.000,964.844,0.000
1711108311.264,-982.910,-1000.000,-1000.000,964.844,0.000
1711108311.268,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.272,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.276,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.280,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.284,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.288,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.291,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.295,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.299,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.303,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.307,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.311,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.315,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.319,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.323,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.327,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.330,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.334,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.338,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.342,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.346,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.350,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.354,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.358,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.362,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.366,-988.281,-1000.000,-1000.000,964.844,0.000
1711108311.370,-958.496,-1000.000,-1000.000,964.844,0.000
1711108311.373,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.377,-23.926,-1000.000,-1000.000,964.844,0.000
1711108311.381,-925.293,-1000.000,-1000.000,964.844,0.000
1711108311.385,929.688,-1000.000,-1000.000,964.844,0.000
1711108311.389,925.781,-1000.000,-1000.000,964.844,0.000
1711108311.393,954.590,-1000.000,-1000.000,964.844,0.000
1711108311.397,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.401,-195.312,-1000.000,-1000.000,965.332,0.000
1711108311.405,-1000.000,-1000.000,-1000.000,902.344,0.000
1711108311.409,-1000.000,-1000.000,-1000.000,-896.973,0.000
1711108311.413,-217.285,-1000.000,-1000.000,186.035,0.000
1711108311.416,-966.309,-1000.000,-1000.000,-1000.000,0.000
1711108311.420,948.242,-1000.000,-1000.000,-984.375,0.000
1711108311.424,937.012,-1000.000,-1000.000,-973.145,0.000
1711108311.428,971.191,-1000.000,-1000.000,-1000.000,0.000
1711108311.432,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.436,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.440,964.355,-933.105,-1000.000,-1000.000,0.000
1711108311.444,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.448,964.355,-293.945,-1000.000,-1000.000,0.000
1711108311.452,964.355,-988.281,-1000.000,-1000.000,0.000
1711108311.455,964.355,960.938,-1000.000,-1000.000,0.000
1711108311.459,964.355,932.129,-1000.000,-1000.000,0.000
1711108311.463,964.355,974.121,-953.613,-1000.000,0.000
1711108311.467,964.355,965.332,-1000.000,-1000.000,0.000
1711108311.471,964.355,965.332,-897.461,-1000.000,0.000
1711108311.475,964.355,964.844,452.637,-1000.000,0.000
1711108311.479,964.355,964.844,-925.781,-1000.000,0.000
1711108311.483,964.355,965.332,902.344,-1000.000,0.000
1711108311.487,964.355,964.844,973.145,-1000.000,0.000
1711108311.491,964.355,964.844,965.332,-1000.000,0.000
1711108311.495,964.355,964.844,965.332,-1000.000,0.000
1711108311.498,964.355,964.844,965.332,-1000.000,0.000
1711108311.502,964.355,964.844,965.332,-1000.000,0.000
1711108311.506,964.355,964.844,965.332,-1000.000,0.000
1711108311.510,964.355,965.332,965.332,-1000.000,0.000
1711108311.514,964.355,964.844,965.332,-1000.000,0.000
1711108311.518,964.355,964.844,964.844,-1000.000,0.000
1711108311.522,964.355,965.332,965.332,-1000.000,0.000
1711108311.526,964.355,965.332,965.332,-1000.000,0.000
1711108311.530,964.355,964.844,964.844,-1000.000,0.000
1711108311.534,964.355,964.844,965.332,-1000.000,0.000
1711108311.538,964.355,965.332,965.332,-1000.000,0.000
1711108311.541,964.355,965.332,965.332,-1000.000,0.000
1711108311.545,964.355,965.332,965.332,-1000.000,0.000
1711108311.549,964.355,965.332,965.332,-1000.000,0.000
1711108311.553,964.355,965.332,965.332,-1000.000,0.000
1711108311.557,964.355,965.332,965.332,-1000.000,0.000
1711108311.561,964.355,965.332,965.332,-1000.000,0.000
1711108311.565,964.355,965.332,965.332,-1000.000,0.000
1711108311.569,964.355,964.844,965.332,-1000.000,0.000
1711108311.573,964.355,965.332,965.332,-1000.000,0.000
1711108311.577,964.355,965.332,965.332,-1000.000,0.000
1711108311.580,964.355,965.332,965.332,-1000.000,0.000
1711108311.584,978.027,964.844,965.332,-1000.000,0.000
1711108311.588,909.180,964.844,964.844,-1000.000,0.000
1711108311.592,-979.980,964.844,965.332,-988.281,0.000
1711108311.596,814.453,964.844,965.332,-957.520,0.000
1711108311.600,-591.797,964.844,964.844,-1000.000,0.000
1711108311.604,-1000.000,965.332,964.844,-15.137,0.000
1711108311.608,-933.594,964.844,964.844,-917.969,0.000
1711108311.612,-1000.000,964.844,964.844,921.387,0.000
1711108311.616,-1000.000,965.332,964.844,953.125,0.000
1711108311.620,-1000.000,964.844,964.844,966.797,0.000
1711108311.623,-1000.000,964.844,964.844,964.844,0.000
1711108311.627,-1000.000,965.332,964.844,964.844,0.000
1711108311.631,-1000.000,965.332,964.844,964.844,0.000
1711108311.635,-1000.000,964.844,964.844,964.844,0.000
1711108311.639,-1000.000,964.844,964.844,964.844,0.000
1711108311.643,-1000.000,972.656,964.844,964.844,0.000
1711108311.647,-1000.000,935.059,964.844,964.844,0.000
1711108311.651,-1000.000,956.543,964.844,964.844,0.000
1711108311.655,-1000.000,-986.816,964.844,964.844,0.000
1711108311.659,-1000.000,-259.766,964.844,964.844,0.000
1711108311.662,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.666,-1000.000,-937.500,964.844,964.844,0.000
1711108311.670,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.674,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.678,-1000.000,-1000.000,965.332,964.844,0.000
1711108311.682,-1000.000,-1000.000,964.844,965.332,0.000
1711108311.686,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.690,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.694,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.698,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.702,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.705,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.709,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.713,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.717,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.721,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.725,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.729,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.733,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.737,-1000.000,-1000.000,964.844,964.844,0.000
1711108311.741,-1000.000,-1000.000,965.332,965.332,0.000
1711108311.745,-1000.000,-1000.000,969.238,964.844,0.000
1711108311.748,-1000.000,-1000.000,898.438,964.844,0.000
1711108311.752,-1000.000,-1000.000,-896.484,964.844,0.000
1711108311.756,-1000.000,-1000.000,254.883,965.332,0.000
1711108311.760,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.764,-1000.000,-1000.000,-995.605,964.844,0.000
1711108311.768,-1000.000,-1000.000,-967.773,964.844,0.000
1711108311.772,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.776,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.780,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.784,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.787,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.791,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.795,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.799,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.803,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.807,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.811,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.815,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.819,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.823,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.827,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.830,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.834,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108311.838,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108311.842,-1000.000,-1000.000,-1000.000,967.773,0.000
1711108311.846,-1000.000,-1000.000,-1000.000,949.219,0.000
1711108311.850,-1000.000,-1000.000,-1000.000,927.246,0.000
1711108311.854,-1000.000,-1000.000,-1000.000,-926.270,0.000
1711108311.858,-1000.000,-1000.000,-1000.000,-62.988,0.000
1711108311.862,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711108311.866,-1000.000,-1000.000,-1000.000,-952.148,0.000
1711108311.870,-1000.000,-1000.000,-1000.000,-991.211,0.000
1711108311.873,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711108311.877,-987.793,-1000.000,-1000.000,-1000.000,0.000
1711108311.881,-958.008,-1000.000,-1000.000,-1000.000,0.000
1711108311.885,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711108311.889,-11.719,-1000.000,-1000.000,-1000.000,0.000
1711108311.893,-917.969,-1000.000,-1000.000,-1000.000,0.000
1711108311.897,920.410,-1000.000,-1000.000,-1000.000,0.000
1711108311.901,952.637,-1000.000,-1000.000,-1000.000,0.000
1711108311.905,966.797,-1000.000,-1000.000,-1000.000,0.000
1711108311.909,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.912,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.916,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.920,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.924,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.928,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.932,964.355,-958.496,-1000.000,-1000.000,0.000
1711108311.936,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108311.940,964.355,-967.773,-1000.000,-1000.000,0.000
1711108311.944,964.355,375.977,-1000.000,-1000.000,0.000
1711108311.948,964.355,-909.668,-934.570,-1000.000,0.000
1711108311.952,964.355,898.438,-1000.000,-1000.000,0.000
1711108311.955,964.355,972.656,-550.293,-1000.000,0.000
1711108311.959,964.355,964.844,829.590,-1000.000,0.000
1711108311.963,964.355,964.844,-989.258,-1000.000,0.000
1711108311.967,964.355,964.844,914.551,-1000.000,0.000
1711108311.971,964.355,965.332,977.051,-1000.000,0.000
1711108311.975,964.355,964.844,965.332,-1000.000,0.000
1711108311.979,964.355,965.332,965.332,-1000.000,0.000
1711108311.983,964.355,965.332,964.844,-1000.000,0.000
1711108311.987,964.355,965.332,965.332,-1000.000,0.000
1711108311.991,964.355,965.332,965.332,-1000.000,0.000
1711108311.995,964.355,965.332,964.844,-1000.000,0.000
1711108311.998,964.355,965.332,965.332,-1000.000,0.000
1711108312.002,964.355,964.844,965.332,-1000.000,0.000
1711108312.006,964.355,964.844,965.332,-1000.000,0.000
1711108312.010,964.355,965.332,965.332,-1000.000,0.000
1711108312.014,964.355,964.844,965.332,-1000.000,0.000
1711108312.018,964.355,964.844,965.332,-1000.000,0.000
1711108312.022,964.355,965.332,964.844,-1000.000,0.000
1711108312.026,964.355,965.332,965.332,-1000.000,0.000
1711108312.030,964.355,964.844,965.332,-1000.000,0.000
1711108312.034,964.355,964.844,965.332,-1000.000,0.000
1711108312.037,964.355,965.332,965.332,-1000.000,0.000
1711108312.041,964.355,965.332,965.332,-1000.000,0.000
1711108312.045,963.867,964.844,965.332,-1000.000,0.000
1711108312.049,964.355,964.844,965.332,-1000.000,0.000
1711108312.053,964.355,964.844,964.844,-1000.000,0.000
1711108312.057,964.355,964.844,965.332,-1000.000,0.000
1711108312.061,964.355,964.844,965.332,-1000.000,0.000
1711108312.065,964.355,965.332,965.332,-1000.000,0.000
1711108312.069,964.355,965.332,964.844,-1000.000,0.000
1711108312.073,964.355,965.332,964.844,-1000.000,0.000
1711108312.077,964.355,965.332,965.332,-1000.000,0.000
1711108312.080,964.355,965.332,965.332,-1000.000,0.000
1711108312.084,964.355,965.332,965.332,-1000.000,0.000
1711108312.088,964.355,965.332,964.844,-937.500,0.000
1711108312.092,966.309,964.844,964.844,-1000.000,0.000
1711108312.096,953.613,964.844,964.844,-766.113,0.000
1711108312.100,918.945,965.332,965.332,666.992,0.000
1711108312.104,-916.016,964.844,964.844,-946.289,0.000
1711108312.108,0.000,964.844,964.844,900.391,0.000
1711108312.112,-1000.000,965.332,964.844,979.492,0.000
1711108312.116,-958.984,965.332,964.844,964.844,0.000
1711108312.119,-987.305,964.844,964.844,964.844,0.000
1711108312.123,-1000.000,964.844,964.844,964.844,0.000
1711108312.127,-1000.000,965.332,964.844,965.332,0.000
1711108312.131,-1000.000,965.332,964.844,964.844,0.000
1711108312.135,-1000.000,965.820,964.844,964.844,0.000
1711108312.139,-1000.000,902.344,964.844,964.844,0.000
1711108312.143,-1000.000,-896.484,964.844,964.844,0.000
1711108312.147,-1000.000,186.035,964.844,964.844,0.000
1711108312.151,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.155,-1000.000,-984.375,964.844,964.844,0.000
1711108312.159,-1000.000,-973.145,964.844,964.844,0.000
1711108312.162,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.166,-1000.000,-1000.000,965.332,964.844,0.000
1711108312.170,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.174,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.178,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.182,-1000.000,-1000.000,964.844,964.844,0.000
1711108312.186,-1000.000,-1000.000,976.562,964.844,0.000
1711108312.190,-1000.000,-1000.000,916.992,964.844,0.000
1711108312.194,-1000.000,-1000.000,-996.582,964.844,0.000
1711108312.198,-1000.000,-1000.000,862.793,964.844,0.000
1711108312.202,-1000.000,-1000.000,-501.953,964.844,0.000
1711108312.205,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.209,-1000.000,-1000.000,-935.547,964.844,0.000
1711108312.213,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.217,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.221,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.225,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.229,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.233,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.237,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108312.241,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.244,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.248,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.252,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.256,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.260,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.264,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108312.268,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.272,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.276,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.280,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.284,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.287,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.291,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.295,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.299,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.303,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.307,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.311,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.315,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.319,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.323,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.327,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.330,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.334,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108312.338,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.342,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.346,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.350,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.354,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.358,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.362,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108312.366,-1000.000,-1000.000,-1000.000,965.332,0.000
1711108312.369,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.373,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.377,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.381,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.385,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.389,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.393,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.397,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.401,-1000.000,-1000.000,-1000.000,964.844,0.000
1711108312.405,-1000.000,-1000.000,-1000.000,964.844,0.000
