timestamps,TP9,AF7,AF8,TP10,Right AUX
1711204392.693,-840.820,-853.027,-824.219,-843.262,0.000
1711204392.697,419.434,518.066,174.805,447.266,0.000
1711204392.701,-931.641,-873.535,-1000.000,-916.992,0.000
1711204392.705,-1000.000,-1000.000,-916.504,-1000.000,0.000
1711204392.708,-242.676,-220.215,323.242,-236.328,0.000
1711204392.712,-881.348,-926.270,-799.805,-894.043,0.000
1711204392.716,631.348,798.340,259.766,687.500,0.000
1711204392.720,-744.141,-536.621,-988.770,-688.477,0.000
1711204392.724,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.728,-378.906,-338.867,4.395,-264.648,0.000
1711204392.732,996.094,975.098,-812.500,-973.633,0.000
1711204392.736,861.816,966.797,380.859,893.555,0.000
1711204392.740,-481.445,-304.199,-913.574,-402.832,0.000
1711204392.744,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.748,-536.133,-504.395,-137.207,-432.129,0.000
1711204392.751,831.543,837.402,-868.164,890.625,0.000
1711204392.755,-912.598,-890.625,619.629,-926.758,0.000
1711204392.759,-165.527,-43.945,-707.520,-110.352,0.000
1711204392.763,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.767,-814.941,-834.473,-189.941,-662.109,0.000
1711204392.771,490.234,464.844,-933.105,683.594,0.000
1711204392.775,-811.523,-797.852,821.777,-841.309,0.000
1711204392.779,-0.977,121.582,-453.125,53.711,0.000
1711204392.783,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.787,-1000.000,-1000.000,-257.324,-907.715,0.000
1711204392.790,160.645,188.965,995.605,375.977,0.000
1711204392.794,-766.602,-770.996,972.656,-785.156,0.000
1711204392.798,137.207,140.625,-196.777,141.602,0.000
1711204392.802,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.806,-1000.000,-1000.000,-400.879,-1000.000,0.000
1711204392.810,-17.578,32.715,903.320,90.820,0.000
1711204392.814,-782.715,-775.391,-948.730,-770.996,0.000
1711204392.818,139.648,136.719,-66.406,136.719,0.000
1711204392.822,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.826,-1000.000,-1000.000,-591.309,-1000.000,0.000
1711204392.830,-227.051,-198.730,718.262,-111.816,0.000
1711204392.833,-823.730,-815.918,-859.375,-795.898,0.000
1711204392.837,215.820,338.379,94.727,257.812,0.000
1711204392.841,-1000.000,-962.402,-1000.000,-985.840,0.000
1711204392.845,-1000.000,-1000.000,-842.285,-1000.000,0.000
1711204392.849,-264.648,-250.000,428.223,-256.348,0.000
1711204392.853,-841.309,-872.559,-807.617,-847.168,0.000
1711204392.857,430.664,613.770,159.668,487.793,0.000
1711204392.861,-925.781,-782.227,-1000.000,-891.602,0.000
1711204392.865,-1000.000,-1000.000,-984.375,-1000.000,0.000
1711204392.869,-242.676,-217.773,189.941,-230.957,0.000
1711204392.873,-876.953,-917.969,-794.922,-900.391,0.000
1711204392.876,613.770,770.020,237.793,709.961,0.000
1711204392.880,-764.648,-577.637,-1000.000,-663.574,0.000
1711204392.884,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.888,-357.910,-305.176,-16.113,-231.934,0.000
1711204392.892,995.117,964.844,-816.406,-986.816,0.000
1711204392.896,889.160,-979.004,394.531,954.590,0.000
1711204392.900,-436.035,-190.918,-905.762,-291.016,0.000
1711204392.904,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.908,-495.117,-450.684,-127.930,-385.254,0.000
1711204392.912,858.398,875.000,-859.375,909.668,0.000
1711204392.915,-921.875,-902.344,573.730,-923.340,0.000
1711204392.919,-155.273,-20.020,-746.582,-48.828,0.000
1711204392.923,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.927,-752.441,-730.957,-196.289,-591.309,0.000
1711204392.931,570.801,602.539,-930.176,757.812,0.000
1711204392.935,-824.707,-820.312,805.176,-853.027,0.000
1711204392.939,23.438,157.227,-473.633,125.000,0.000
1711204392.943,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.947,-947.266,-924.805,-263.672,-846.680,0.000
1711204392.951,305.664,380.371,-996.094,482.910,0.000
1711204392.955,-777.344,-786.621,943.848,-800.781,0.000
1711204392.958,136.719,139.648,-250.488,147.461,0.000
1711204392.962,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.966,-1000.000,-1000.000,-371.094,-1000.000,0.000
1711204392.970,24.414,66.895,909.180,159.180,0.000
1711204392.974,-776.855,-771.484,-933.105,-770.996,0.000
1711204392.978,135.742,146.484,-3.906,134.766,0.000
1711204392.982,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204392.986,-1000.000,-1000.000,-592.773,-1000.000,0.000
1711204392.990,-219.727,-219.238,716.309,-85.938,0.000
1711204392.994,-820.801,-824.707,-857.910,-791.504,0.000
1711204392.998,236.328,397.949,120.117,303.711,0.000
1711204393.001,-1000.000,-936.035,-1000.000,-964.844,0.000
1711204393.005,-1000.000,-1000.000,-794.434,-1000.000,0.000
1711204393.009,-262.695,-250.000,499.512,-241.699,0.000
1711204393.013,-841.309,-856.934,-816.895,-847.656,0.000
1711204393.017,426.270,535.645,159.180,503.906,0.000
1711204393.021,-928.223,-862.305,-1000.000,-879.883,0.000
1711204393.025,-1000.000,-1000.000,-964.844,-1000.000,0.000
1711204393.029,-239.746,-209.961,221.191,-224.609,0.000
1711204393.033,-889.648,-951.172,-798.340,-917.480,0.000
1711204393.037,666.992,882.812,271.973,772.949,0.000
1711204393.040,-705.566,-415.527,-989.258,-586.426,0.000
1711204393.044,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.048,-337.402,-277.344,7.812,-210.449,0.000
1711204393.052,-997.559,982.422,-815.430,-985.840,0.000
1711204393.056,888.184,-989.746,382.324,971.191,0.000
1711204393.060,-430.664,-202.148,-908.691,-256.348,0.000
1711204393.064,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.068,-496.582,-459.473,-144.043,-369.629,0.000
1711204393.072,854.980,859.375,-866.699,915.039,0.000
1711204393.076,-917.969,-891.113,599.121,-921.387,0.000
1711204393.080,-137.207,44.434,-722.168,-21.484,0.000
1711204393.083,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.087,-722.656,-684.570,-194.824,-562.012,0.000
1711204393.091,611.328,672.852,-930.176,788.086,0.000
1711204393.095,-829.590,-831.055,806.152,-858.887,0.000
1711204393.099,29.785,165.527,-470.215,149.902,0.000
1711204393.103,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.107,-960.449,-944.824,-263.184,-827.637,0.000
1711204393.111,283.203,352.051,990.723,516.113,0.000
1711204393.115,-775.879,-783.691,974.609,-805.664,0.000
1711204393.119,137.695,139.160,-181.641,148.926,0.000
1711204393.123,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.126,-1000.000,-1000.000,-378.906,-1000.000,0.000
1711204393.130,27.344,54.199,901.367,175.293,0.000
1711204393.134,-776.855,-770.996,-925.781,-770.996,0.000
1711204393.138,138.184,219.238,23.926,142.578,0.000
1711204393.142,-1000.000,-995.117,-1000.000,-1000.000,0.000
1711204393.146,-1000.000,-1000.000,-582.520,-1000.000,0.000
1711204393.150,-176.270,-147.949,733.398,-51.270,0.000
1711204393.154,-809.570,-810.547,-862.793,-786.621,0.000
1711204393.158,269.531,388.672,113.770,316.895,0.000
1711204393.162,-988.281,-931.152,-1000.000,-956.055,0.000
1711204393.165,-1000.000,-1000.000,-775.391,-1000.000,0.000
1711204393.169,-259.766,-244.141,516.113,-230.957,0.000
1711204393.173,-848.633,-878.418,-821.289,-850.586,0.000
1711204393.177,483.887,632.324,182.129,533.691,0.000
1711204393.181,-894.531,-761.719,-1000.000,-855.957,0.000
1711204393.185,-1000.000,-1000.000,-926.758,-1000.000,0.000
1711204393.189,-230.469,-205.566,294.434,-219.727,0.000
1711204393.193,-905.273,-949.707,-802.734,-925.293,0.000
1711204393.197,721.680,880.371,269.043,800.781,0.000
1711204393.201,-641.113,-420.410,-987.305,-550.293,0.000
1711204393.205,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.208,-286.621,-261.230,9.766,-184.082,0.000
1711204393.212,997.559,973.145,-821.777,-988.281,0.000
1711204393.216,951.660,-962.891,422.852,997.070,0.000
1711204393.220,-307.617,-118.652,-882.324,-196.777,0.000
1711204393.224,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.228,-454.102,-435.059,-96.680,-338.379,0.000
1711204393.232,878.418,882.812,-860.352,931.152,0.000
1711204393.236,-917.969,-899.414,584.473,-924.805,0.000
1711204393.240,-87.891,33.691,-729.492,-1.953,0.000
1711204393.244,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.247,-678.711,-678.223,-173.340,-529.297,0.000
1711204393.251,662.598,676.270,-934.570,819.824,0.000
1711204393.255,-831.543,-829.102,828.125,-864.746,0.000
1711204393.259,101.562,156.250,-422.363,172.363,0.000
1711204393.263,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.267,-983.887,-1000.000,-256.836,-821.777,0.000
1711204393.271,262.695,229.004,991.699,530.762,0.000
1711204393.275,-776.367,-774.902,980.469,-808.105,0.000
1711204393.279,140.137,142.090,-156.738,151.367,0.000
1711204393.283,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.287,-1000.000,-1000.000,-375.977,-1000.000,0.000
1711204393.290,56.641,57.129,905.762,203.613,0.000
1711204393.294,-773.926,-771.484,-926.270,-770.996,0.000
1711204393.298,136.719,252.930,26.367,175.781,0.000
1711204393.302,-1000.000,-982.910,-1000.000,-1000.000,0.000
1711204393.306,-1000.000,-1000.000,-563.477,-1000.000,0.000
1711204393.310,-151.855,-137.695,750.000,-24.902,0.000
1711204393.314,-804.688,-812.988,-868.652,-787.109,0.000
1711204393.318,315.918,432.617,103.516,369.141,0.000
1711204393.322,-965.820,-906.738,-1000.000,-929.688,0.000
1711204393.326,-1000.000,-1000.000,-750.977,-1000.000,0.000
1711204393.330,-255.859,-240.234,541.016,-198.242,0.000
1711204393.333,-852.539,-880.859,-824.219,-854.980,0.000
1711204393.337,507.324,638.184,179.199,575.684,0.000
1711204393.341,-879.883,-755.371,-1000.000,-808.594,0.000
1711204393.345,-1000.000,-1000.000,-955.078,-1000.000,0.000
1711204393.349,-225.098,-202.637,240.234,-211.914,0.000
1711204393.353,-916.016,-956.543,-801.758,-939.941,0.000
1711204393.357,761.230,901.855,276.367,849.121,0.000
1711204393.361,-593.750,-389.160,-989.258,-478.516,0.000
1711204393.365,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.369,-266.113,-242.188,21.973,-180.176,0.000
1711204393.372,995.605,979.980,-820.801,-993.164,0.000
1711204393.376,973.145,-965.332,414.551,-986.816,0.000
1711204393.380,-263.672,-114.258,-886.719,-155.762,0.000
1711204393.384,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.388,-441.895,-435.059,-113.281,-327.637,0.000
1711204393.392,877.441,874.512,-876.465,929.199,0.000
1711204393.396,-908.203,-890.625,645.996,-916.016,0.000
1711204393.400,-30.762,93.262,-660.156,65.918,0.000
1711204393.404,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.408,-666.992,-684.082,-184.082,-522.949,0.000
1711204393.412,679.688,683.105,-935.547,832.520,0.000
1711204393.415,-834.473,-833.496,824.219,-868.652,0.000
1711204393.419,143.066,167.480,-426.270,190.430,0.000
1711204393.423,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.427,-930.176,-925.781,-268.555,-786.133,0.000
1711204393.431,366.699,381.348,992.188,582.031,0.000
1711204393.435,-786.133,-787.598,970.215,-815.918,0.000
1711204393.439,139.648,140.625,-184.570,153.809,0.000
1711204393.443,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.447,-1000.000,-1000.000,-375.000,-1000.000,0.000
1711204393.451,68.359,72.266,909.180,225.586,0.000
1711204393.455,-773.438,-771.484,-936.035,-772.949,0.000
1711204393.458,139.160,223.145,0.977,185.547,0.000
1711204393.462,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.466,-1000.000,-1000.000,-525.879,-1000.000,0.000
1711204393.470,-103.027,-43.945,779.785,3.418,0.000
1711204393.474,-794.922,-793.457,-874.023,-784.668,0.000
1711204393.478,306.641,405.273,107.910,375.000,0.000
1711204393.482,-963.867,-908.203,-1000.000,-923.340,0.000
1711204393.486,-1000.000,-1000.000,-782.715,-1000.000,0.000
1711204393.490,-256.348,-239.258,498.535,-201.172,0.000
1711204393.494,-854.004,-888.184,-820.312,-864.258,0.000
1711204393.497,516.602,671.875,188.477,613.770,0.000
1711204393.501,-874.023,-718.750,-1000.000,-771.484,0.000
1711204393.505,-1000.000,-1000.000,-919.434,-1000.000,0.000
1711204393.509,-227.051,-204.590,301.758,-209.961,0.000
1711204393.513,-908.691,-948.242,-805.664,-939.453,0.000
1711204393.517,732.910,875.000,267.578,848.633,0.000
1711204393.521,-627.930,-428.711,-989.746,-479.004,0.000
1711204393.525,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.529,-272.461,-257.324,14.160,-177.734,0.000
1711204393.533,987.305,969.238,-825.195,-998.535,0.000
1711204393.537,989.258,-956.055,432.129,-974.121,0.000
1711204393.540,-238.281,-89.355,-869.141,-122.559,0.000
1711204393.544,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.548,-445.312,-446.289,-111.328,-326.660,0.000
1711204393.552,875.977,866.699,-876.953,930.664,0.000
1711204393.556,-906.250,-885.742,649.414,-915.527,0.000
1711204393.560,-24.902,126.465,-654.785,77.637,0.000
1711204393.564,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.568,-672.363,-690.430,-191.406,-526.855,0.000
1711204393.572,675.781,683.594,-939.453,831.543,0.000
1711204393.576,-833.984,-833.984,835.449,-868.164,0.000
1711204393.580,136.230,166.992,-417.969,189.941,0.000
1711204393.583,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.587,-932.617,-933.105,-270.996,-793.457,0.000
1711204393.591,361.328,370.117,-998.535,573.242,0.000
1711204393.595,-785.645,-786.621,944.336,-814.941,0.000
1711204393.599,140.625,143.066,-240.234,154.785,0.000
1711204393.603,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.607,-1000.000,-1000.000,-363.281,-1000.000,0.000
1711204393.611,83.496,100.098,911.133,241.211,0.000
1711204393.615,-771.973,-767.578,-932.617,-773.438,0.000
1711204393.619,134.766,221.191,9.766,191.406,0.000
1711204393.622,-1000.000,-990.234,-1000.000,-1000.000,0.000
1711204393.626,-1000.000,-1000.000,-582.031,-1000.000,0.000
1711204393.630,-149.902,-149.414,723.145,-21.973,0.000
1711204393.634,-805.176,-816.895,-862.305,-789.062,0.000
1711204393.638,338.379,458.008,111.328,395.020,0.000
1711204393.642,-955.078,-893.066,-1000.000,-916.504,0.000
1711204393.646,-1000.000,-1000.000,-778.320,-1000.000,0.000
1711204393.650,-253.906,-236.816,506.836,-194.824,0.000
1711204393.654,-855.469,-886.719,-820.801,-864.258,0.000
1711204393.658,524.414,660.645,180.176,617.188,0.000
1711204393.662,-869.141,-730.957,-1000.000,-767.090,0.000
1711204393.665,-1000.000,-1000.000,-943.359,-1000.000,0.000
1711204393.669,-222.656,-199.707,260.254,-206.543,0.000
1711204393.673,-919.922,-962.402,-803.711,-948.730,0.000
1711204393.677,775.879,921.387,273.438,878.906,0.000
1711204393.681,-575.195,-358.887,-993.652,-434.570,0.000
1711204393.685,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.689,-255.859,-233.398,43.945,-176.270,0.000
1711204393.693,982.910,970.215,-823.730,-1000.000,0.000
1711204393.697,-990.234,-946.777,427.246,-969.727,0.000
1711204393.701,-183.105,-25.879,-865.234,-105.469,0.000
1711204393.705,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.708,-448.730,-468.262,-138.184,-331.055,0.000
1711204393.712,875.977,863.770,-878.906,929.688,0.000
1711204393.716,-904.297,-884.766,645.020,-913.574,0.000
1711204393.720,-12.207,111.328,-664.551,82.520,0.000
1711204393.724,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.728,-661.133,-672.363,-184.570,-520.508,0.000
1711204393.732,689.453,699.707,-931.641,836.426,0.000
1711204393.736,-836.914,-837.891,812.012,-869.629,0.000
1711204393.740,144.043,170.898,-448.730,191.406,0.000
1711204393.744,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.747,-918.945,-902.832,-258.301,-778.320,0.000
1711204393.751,383.789,416.992,995.117,591.797,0.000
1711204393.755,-787.598,-791.016,967.285,-817.871,0.000
1711204393.759,139.648,139.648,-182.617,153.809,0.000
1711204393.763,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.767,-1000.000,-1000.000,-384.277,-1000.000,0.000
1711204393.771,68.359,60.059,897.461,226.562,0.000
1711204393.775,-772.949,-771.484,-925.293,-772.461,0.000
1711204393.779,146.973,250.488,24.414,203.125,0.000
1711204393.783,-1000.000,-987.305,-1000.000,-1000.000,0.000
1711204393.787,-1000.000,-1000.000,-535.645,-1000.000,0.000
1711204393.790,-133.301,-109.863,770.508,-3.418,0.000
1711204393.794,-804.199,-812.988,-870.117,-787.598,0.000
1711204393.798,366.699,478.027,123.535,404.785,0.000
1711204393.802,-938.477,-875.000,-1000.000,-910.156,0.000
1711204393.806,-1000.000,-1000.000,-780.762,-1000.000,0.000
1711204393.810,-251.465,-233.887,505.859,-189.453,0.000
1711204393.814,-856.445,-889.648,-820.801,-866.699,0.000
1711204393.818,526.855,671.875,189.941,627.930,0.000
1711204393.822,-866.699,-718.262,-1000.000,-753.906,0.000
1711204393.826,-1000.000,-1000.000,-935.059,-1000.000,0.000
1711204393.829,-218.262,-193.359,275.391,-204.590,0.000
1711204393.833,-932.129,-976.562,-805.176,-952.637,0.000
1711204393.837,816.406,960.938,289.551,892.090,0.000
1711204393.841,-515.137,-282.715,-978.027,-414.062,0.000
1711204393.845,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.849,-256.836,-249.023,7.812,-176.270,0.000
1711204393.853,985.352,972.168,-826.172,-999.512,0.000
1711204393.857,-993.164,-949.707,429.688,-968.750,0.000
1711204393.861,-191.895,-56.152,-874.023,-104.980,0.000
1711204393.865,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.869,-434.570,-435.059,-100.586,-316.406,0.000
1711204393.872,881.348,877.930,-871.094,935.059,0.000
1711204393.876,-905.762,-889.648,630.371,-915.039,0.000
1711204393.880,0.977,122.559,-679.688,89.355,0.000
1711204393.884,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.888,-630.859,-620.605,-174.805,-505.859,0.000
1711204393.892,723.145,757.324,-932.129,845.703,0.000
1711204393.896,-842.285,-847.656,819.336,-873.047,0.000
1711204393.900,156.738,169.922,-433.594,193.359,0.000
1711204393.904,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.908,-922.852,-933.594,-254.395,-773.438,0.000
1711204393.912,381.836,369.141,996.094,597.656,0.000
1711204393.915,-788.086,-786.133,971.191,-818.848,0.000
1711204393.919,140.137,140.137,-173.340,154.785,0.000
1711204393.923,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204393.927,-1000.000,-1000.000,-380.371,-1000.000,0.000
1711204393.931,74.707,64.453,899.902,235.352,0.000
1711204393.935,-772.461,-770.508,-922.363,-773.438,0.000
1711204393.939,158.691,244.629,33.691,208.008,0.000
1711204393.943,-1000.000,-987.793,-1000.000,-1000.000,0.000
1711204393.947,-1000.000,-1000.000,-550.781,-1000.000,0.000
1711204393.951,-129.395,-124.512,759.277,-2.930,0.000
1711204393.954,-804.199,-814.453,-869.629,-788.086,0.000
1711204393.958,372.559,467.773,109.863,405.273,0.000
1711204393.962,-935.059,-883.301,-1000.000,-909.180,0.000
1711204393.966,-1000.000,-1000.000,-786.133,-1000.000,0.000
1711204393.970,-247.070,-229.492,497.070,-190.918,0.000
1711204393.974,-872.559,-906.250,-818.359,-871.094,0.000
1711204393.978,601.074,734.375,176.270,645.020,0.000
1711204393.982,-792.480,-639.160,-1000.000,-736.328,0.000
1711204393.986,-1000.000,-1000.000,-976.074,-1000.000,0.000
1711204393.990,-208.984,-190.430,199.707,-202.637,0.000
1711204393.994,-946.777,-977.051,-801.270,-955.566,0.000
1711204393.997,867.676,966.797,281.250,901.855,0.000
1711204394.001,-442.383,-274.414,-992.188,-397.461,0.000
1711204394.005,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.009,-233.887,-229.980,38.574,-174.316,0.000
1711204394.013,980.469,971.191,-828.613,997.070,0.000
1711204394.017,-965.332,-939.453,453.613,-961.426,0.000
1711204394.021,-114.258,-2.930,-850.586,-75.684,0.000
1711204394.025,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.029,-393.066,-366.211,-102.051,-302.246,0.000
1711204394.033,901.855,916.504,-872.559,942.871,0.000
1711204394.037,-906.738,-902.344,631.836,-917.480,0.000
1711204394.040,53.223,154.785,-670.898,100.586,0.000
1711204394.044,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.048,-656.250,-691.406,-183.594,-519.043,0.000
1711204394.052,703.613,687.500,-938.965,839.355,0.000
1711204394.056,-838.867,-835.938,835.938,-870.605,0.000
1711204394.060,170.410,170.410,-409.180,191.895,0.000
1711204394.064,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.068,-910.156,-901.367,-262.207,-778.320,0.000
1711204394.072,404.785,419.434,992.676,592.285,0.000
1711204394.076,-791.016,-791.504,975.098,-817.871,0.000
1711204394.079,140.625,140.137,-170.898,154.297,0.000
1711204394.083,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.087,-1000.000,-1000.000,-385.254,-1000.000,0.000
1711204394.091,78.613,65.918,902.832,227.051,0.000
1711204394.095,-770.996,-771.484,-934.570,-771.973,0.000
1711204394.099,193.359,276.367,-0.488,213.379,0.000
1711204394.103,-1000.000,-972.656,-1000.000,-1000.000,0.000
1711204394.107,-1000.000,-1000.000,-570.801,-1000.000,0.000
1711204394.111,-129.883,-130.859,734.863,-13.672,0.000
1711204394.115,-807.617,-819.336,-864.258,-790.039,0.000
1711204394.119,404.297,488.770,112.305,411.621,0.000
1711204394.122,-919.922,-871.094,-1000.000,-905.273,0.000
1711204394.126,-1000.000,-1000.000,-785.156,-1000.000,0.000
1711204394.130,-242.676,-226.562,491.699,-200.684,0.000
1711204394.134,-880.371,-910.156,-820.312,-875.977,0.000
1711204394.138,633.301,748.535,186.035,653.809,0.000
1711204394.142,-759.766,-621.582,-1000.000,-728.027,0.000
1711204394.146,-1000.000,-1000.000,-948.242,-1000.000,0.000
1711204394.150,-207.520,-196.777,248.535,-203.613,0.000
1711204394.154,-945.801,-960.938,-804.199,-952.148,0.000
1711204394.158,864.746,923.828,280.273,891.602,0.000
1711204394.162,-449.707,-362.305,-987.793,-415.039,0.000
1711204394.165,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.169,-216.797,-187.988,23.926,-175.781,0.000
1711204394.173,985.840,986.816,-824.707,999.512,0.000
1711204394.177,-969.238,-956.055,421.875,-967.773,0.000
1711204394.181,-111.328,-31.738,-875.488,-98.145,0.000
1711204394.185,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.189,-430.664,-449.707,-108.398,-323.730,0.000
1711204394.193,879.395,869.141,-876.953,931.152,0.000
1711204394.197,-895.996,-885.254,645.020,-913.574,0.000
1711204394.201,71.289,145.020,-655.762,97.656,0.000
1711204394.204,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.208,-656.250,-685.059,-191.406,-527.344,0.000
1711204394.212,708.008,693.848,-942.383,834.473,0.000
1711204394.216,-838.867,-835.938,841.309,-868.652,0.000
1711204394.220,168.945,166.992,-401.855,189.941,0.000
1711204394.224,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.228,-922.852,-934.570,-271.484,-792.480,0.000
1711204394.232,385.254,368.164,994.141,574.219,0.000
1711204394.236,-789.062,-785.645,962.402,-815.430,0.000
1711204394.240,141.113,141.113,-197.266,154.297,0.000
1711204394.244,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.247,-1000.000,-1000.000,-384.766,-1000.000,0.000
1711204394.251,83.008,73.242,896.484,234.863,0.000
1711204394.255,-770.020,-771.484,-925.293,-773.438,0.000
1711204394.259,210.938,297.852,20.996,231.934,0.000
1711204394.263,-998.047,-960.938,-1000.000,-995.605,0.000
1711204394.267,-1000.000,-1000.000,-604.004,-1000.000,0.000
1711204394.271,-129.883,-141.113,699.219,-15.137,0.000
1711204394.275,-809.082,-822.754,-859.375,-791.992,0.000
1711204394.279,412.109,492.676,110.352,419.922,0.000
1711204394.283,-916.016,-870.605,-1000.000,-902.344,0.000
1711204394.287,-1000.000,-1000.000,-760.742,-1000.000,0.000
1711204394.290,-242.676,-230.469,524.902,-186.035,0.000
1711204394.294,-878.906,-897.949,-824.219,-870.117,0.000
1711204394.298,626.465,703.125,187.012,643.555,0.000
1711204394.302,-767.090,-680.664,-1000.000,-736.816,0.000
1711204394.306,-1000.000,-1000.000,-941.895,-1000.000,0.000
1711204394.310,-206.055,-190.918,262.207,-201.660,0.000
1711204394.314,-951.172,-979.004,-804.688,-957.031,0.000
1711204394.318,881.348,969.238,278.320,906.250,0.000
1711204394.322,-419.434,-266.113,-988.281,-389.648,0.000
1711204394.326,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.329,-246.094,-251.953,26.367,-174.805,0.000
1711204394.333,975.586,965.332,-830.078,998.535,0.000
1711204394.337,-961.914,-939.453,447.754,-964.355,0.000
1711204394.341,-106.934,-14.648,-852.539,-83.984,0.000
1711204394.345,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.349,-411.133,-396.973,-112.793,-318.359,0.000
1711204394.353,889.648,897.461,-878.906,933.594,0.000
1711204394.357,-898.926,-894.531,650.879,-913.574,0.000
1711204394.361,78.613,169.434,-647.949,111.816,0.000
1711204394.365,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.369,-665.039,-692.871,-184.570,-530.762,0.000
1711204394.372,699.707,689.941,-934.570,834.473,0.000
1711204394.376,-837.891,-835.449,815.918,-868.652,0.000
1711204394.380,167.969,166.504,-432.129,189.453,0.000
1711204394.384,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.388,-927.246,-937.012,-274.902,-795.898,0.000
1711204394.392,378.906,363.770,983.398,569.824,0.000
1711204394.396,-788.086,-785.645,981.934,-814.453,0.000
1711204394.400,141.113,141.602,-148.926,153.809,0.000
1711204394.404,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711204394.408,-1000.000,-1000.000,-380.371,-1000.000,0.000
1711204394.411,82.520,79.102,903.809,231.445,0.000
1711204394.415,-770.508,-770.508,-931.152,-772.461,0.000
1711204394.419,204.590,284.180,15.137,222.168,0.000
1711204394.423,-999.512,-967.285,-1000.000,-999.023,0.000
1711204394.427,-1000.000,-1000.000,-569.824,-1000.000,0.000
1711204394.431,-134.277,-137.207,733.887,-19.531,0.000
1711204394.435,-809.570,-818.848,-864.746,-790.527,0.000
1711204394.439,407.227,473.145,111.816,407.715,0.000
1711204394.443,-918.945,-882.324,-1000.000,-909.668,0.000
1711204394.447,-1000.000,-1000.000,-783.691,-1000.000,0.000
1711204394.451,-241.211,-225.586,491.699,-189.941,0.000
1711204394.454,-884.277,-916.992,-820.801,-877.930,0.000
1711204394.458,651.367,772.949,186.523,668.945,0.000
1711204394.462,-740.234,-588.867,-1000.000,-706.543,0.000
